Transaction ID | Date | Total Cost | Customer ID | Product ID | Discounts/Promotions Applied
transaction1339 | 2022-12-09 | 122 | customer392 | product348 | 0
transaction1340 | 2020-11-08 | 149 | customer103 | product224 | 0
transaction1341 | 2019-07-21 | 60 | customer403 | product405 | 0
transaction1342 | 2019-08-11 | 46 | customer478 | product230 | 0
transaction1343 | 2022-06-14 | 186 | customer387 | product130 | 0
transaction1344 | 2020-09-08 | 53 | customer252 | product442 | 0
transaction1345 | 2019-03-20 | 96 | customer173 | product339 | 0
transaction1346 | 2020-02-02 | 25 | customer354 | product205 | 0
transaction1347 | 2023-11-18 | 176 | customer444 | product402 | 0
transaction1348 | 2022-05-28 | 58 | customer129 | product486 | 0
transaction1349 | 2019-11-05 | 114 | customer131 | product88 | 0
transaction1350 | 2020-01-02 | 48 | customer493 | product233 | 0
transaction1351 | 2019-02-08 | 144 | customer318 | product76 | 0
transaction1352 | 2020-12-13 | 192 | customer390 | product98 | 0
transaction1353 | 2019-08-10 | 138 | customer361 | product236 | 0
transaction1354 | 2019-03-16 | 128 | customer328 | product471 | 0
transaction1355 | 2021-08-16 | 57 | customer202 | product198 | 0
transaction1356 | 2022-02-17 | 67 | customer129 | product1 | 0
transaction1357 | 2019-09-06 | 24 | customer17 | product231 | 0
transaction1358 | 2020-04-21 | 7 | customer253 | product331 | 0
transaction1359 | 2021-11-25 | 91 | customer213 | product272 | 0
transaction1360 | 2019-09-18 | 167 | customer46 | product44 | 0
transaction1361 | 2023-08-19 | 96 | customer425 | product69 | 0
transaction1362 | 2022-09-06 | 133 | customer308 | product378 | 0
transaction1363 | 2022-05-26 | 49 | customer141 | product418 | 0
transaction1364 | 2021-03-30 | 156 | customer237 | product219 | 0
transaction1365 | 2023-01-30 | 34 | customer87 | product451 | 0
transaction1366 | 2023-03-26 | 92 | customer75 | product139 | 0
transaction1367 | 2023-09-24 | 182 | customer107 | product468 | 0
transaction1368 | 2020-03-24 | 22 | customer394 | product91 | 0
transaction1369 | 2020-09-03 | 30 | customer107 | product389 | 0
transaction1370 | 2023-01-22 | 185 | customer481 | product332 | 0
transaction1371 | 2022-01-01 | 52 | customer274 | product60 | 0
transaction1372 | 2020-02-17 | 107 | customer17 | product277 | 0
transaction1373 | 2023-04-23 | 117 | customer56 | product97 | 0
transaction1374 | 2021-10-06 | 9 | customer40 | product98 | 0
transaction1375 | 2019-01-06 | 32 | customer400 | product392 | 0
transaction1376 | 2019-02-15 | 64 | customer412 | product451 | 0
transaction1377 | 2021-09-28 | 102 | customer167 | product102 | 0
transaction1378 | 2020-11-15 | 158 | customer454 | product92 | 0
transaction1379 | 2022-09-14 | 171 | customer135 | product10 | 0
transaction1380 | 2019-03-03 | 45 | customer90 | product255 | 0
transaction1381 | 2023-01-09 | 172 | customer221 | product331 | 0
transaction1382 | 2022-12-05 | 138 | customer280 | product499 | 0
transaction1383 | 2022-08-05 | 189 | customer161 | product133 | 0
transaction1384 | 2019-02-27 | 171 | customer59 | product481 | 0
transaction1385 | 2022-02-23 | 110 | customer64 | product354 | 0
transaction1386 | 2020-08-28 | 152 | customer131 | product416 | 0
transaction1387 | 2019-01-26 | 124 | customer400 | product351 | 0
transaction1388 | 2021-04-22 | 145 | customer17 | product255 | 0
transaction1389 | 2023-03-24 | 189 | customer298 | product147 | 0
transaction1390 | 2020-11-11 | 23 | customer428 | product136 | 0
transaction1391 | 2022-09-28 | 43 | customer260 | product38 | 0
transaction1392 | 2019-10-20 | 12 | customer482 | product271 | 0
transaction1393 | 2023-10-27 | 143 | customer374 | product19 | 0
transaction1394 | 2020-11-07 | 86 | customer67 | product236 | 0
transaction1395 | 2019-03-30 | 126 | customer455 | product452 | 0
transaction1396 | 2021-02-23 | 6 | customer156 | product163 | 0
transaction1397 | 2020-03-19 | 139 | customer380 | product446 | 0
transaction1398 | 2022-11-27 | 99 | customer7 | product417 | 0
transaction1399 | 2023-11-21 | 35 | customer102 | product16 | 0
transaction1400 | 2021-08-16 | 56 | customer351 | product344 | 0
transaction1401 | 2021-10-17 | 97 | customer128 | product101 | 0
transaction1402 | 2021-01-05 | 93 | customer397 | product480 | 0
transaction1403 | 2021-10-17 | 28 | customer325 | product267 | 0
transaction1404 | 2022-05-21 | 94 | customer47 | product437 | 0
transaction1405 | 2021-05-28 | 172 | customer61 | product364 | 0
transaction1406 | 2019-12-12 | 194 | customer127 | product191 | 0
transaction1407 | 2022-08-16 | 16 | customer238 | product398 | 0
transaction1408 | 2023-04-18 | 180 | customer180 | product208 | 0
transaction1409 | 2019-08-04 | 16 | customer302 | product335 | 0
transaction1410 | 2023-07-02 | 135 | customer396 | product15 | 0
transaction1411 | 2021-01-27 | 48 | customer283 | product490 | 0
transaction1412 | 2021-03-25 | 81 | customer136 | product201 | 0
transaction1413 | 2022-05-26 | 140 | customer340 | product485 | 0
transaction1414 | 2022-06-26 | 89 | customer25 | product369 | 0
transaction1415 | 2021-05-25 | 133 | customer460 | product326 | 0
transaction1416 | 2019-08-16 | 121 | customer342 | product256 | 0
transaction1417 | 2021-03-23 | 59 | customer388 | product399 | 0
transaction1418 | 2021-02-12 | 164 | customer26 | product351 | 0
transaction1419 | 2019-10-18 | 100 | customer127 | product436 | 0
transaction1420 | 2022-04-06 | 164 | customer431 | product249 | 0
transaction1421 | 2022-09-14 | 120 | customer55 | product392 | 0
transaction1422 | 2019-05-29 | 61 | customer316 | product261 | 0
transaction1423 | 2022-09-08 | 37 | customer310 | product94 | 0
transaction1424 | 2021-01-16 | 95 | customer129 | product442 | 0
transaction1425 | 2023-05-03 | 16 | customer192 | product53 | 0
transaction1426 | 2022-07-22 | 63 | customer145 | product329 | 0
transaction1427 | 2022-10-08 | 58 | customer361 | product347 | 0
transaction1428 | 2019-09-15 | 55 | customer319 | product372 | 0
transaction1429 | 2023-11-16 | 44 | customer52 | product86 | 0
transaction1430 | 2023-09-03 | 10 | customer264 | product367 | 0
transaction1431 | 2019-11-29 | 74 | customer133 | product131 | 0
transaction1432 | 2023-02-22 | 82 | customer223 | product41 | 0
transaction1433 | 2021-08-14 | 161 | customer298 | product71 | 0
transaction1434 | 2020-09-07 | 149 | customer230 | product395 | 0
transaction1435 | 2023-03-11 | 68 | customer325 | product298 | 0
transaction1436 | 2022-03-07 | 159 | customer378 | product312 | 0
transaction1437 | 2023-12-06 | 7 | customer35 | product127 | 0
transaction1438 | 2022-08-12 | 98 | customer180 | product211 | 0
transaction1439 | 2019-04-30 | 19 | customer357 | product84 | 0
transaction1440 | 2021-04-04 | 166 | customer355 | product150 | 0
transaction1441 | 2020-06-30 | 132 | customer442 | product481 | 0
transaction1442 | 2021-03-21 | 110 | customer278 | product374 | 0
transaction1443 | 2020-07-15 | 177 | customer433 | product215 | 0
transaction1444 | 2023-11-29 | 154 | customer460 | product16 | 0
transaction1445 | 2023-11-05 | 66 | customer60 | product362 | 0
transaction1446 | 2020-11-01 | 178 | customer345 | product245 | 0
transaction1447 | 2019-08-03 | 91 | customer167 | product140 | 0
transaction1448 | 2021-06-07 | 136 | customer416 | product344 | 0
transaction1449 | 2019-01-11 | 81 | customer127 | product372 | 0
transaction1450 | 2023-08-03 | 173 | customer226 | product401 | 0
transaction1451 | 2021-02-27 | 47 | customer149 | product306 | 0
transaction1452 | 2023-10-27 | 135 | customer165 | product265 | 0
transaction1453 | 2021-07-23 | 105 | customer206 | product439 | 0
transaction1454 | 2020-07-17 | 96 | customer392 | product397 | 0
transaction1455 | 2022-05-25 | 111 | customer232 | product422 | 0
transaction1456 | 2021-09-14 | 19 | customer170 | product153 | 0
transaction1457 | 2022-01-05 | 187 | customer389 | product103 | 0
transaction1458 | 2022-06-03 | 143 | customer160 | product423 | 0
transaction1459 | 2021-08-08 | 110 | customer271 | product66 | 0
transaction1460 | 2019-07-19 | 132 | customer399 | product415 | 0
transaction1461 | 2021-10-05 | 161 | customer437 | product477 | 0
transaction1462 | 2020-11-04 | 19 | customer452 | product98 | 0
transaction1463 | 2021-08-31 | 54 | customer132 | product499 | 0
transaction1464 | 2023-04-27 | 194 | customer471 | product251 | 0
transaction1465 | 2020-04-18 | 174 | customer277 | product229 | 0
transaction1466 | 2020-09-14 | 66 | customer386 | product154 | 0
transaction1467 | 2019-02-19 | 48 | customer165 | product21 | 0
transaction1468 | 2020-03-21 | 183 | customer210 | product469 | 0
transaction1469 | 2021-07-14 | 125 | customer326 | product457 | 0
transaction1470 | 2023-02-17 | 176 | customer421 | product338 | 0
transaction1471 | 2020-03-14 | 124 | customer461 | product39 | 0
transaction1472 | 2021-05-06 | 95 | customer156 | product197 | 0
transaction1473 | 2022-11-23 | 70 | customer7 | product340 | 0
transaction1474 | 2019-12-01 | 129 | customer445 | product146 | 0
transaction1475 | 2021-07-22 | 195 | customer380 | product292 | 0
transaction1476 | 2020-12-23 | 55 | customer354 | product324 | 0
transaction1477 | 2020-09-22 | 110 | customer435 | product81 | 0
transaction1478 | 2019-06-02 | 61 | customer174 | product133 | 0
transaction1479 | 2021-08-11 | 165 | customer98 | product136 | 0
transaction1480 | 2021-12-05 | 41 | customer273 | product55 | 0
transaction1481 | 2023-06-28 | 58 | customer45 | product38 | 0
transaction1482 | 2021-12-14 | 161 | customer150 | product345 | 0
transaction1483 | 2021-12-19 | 185 | customer364 | product141 | 0
transaction1484 | 2023-08-05 | 46 | customer465 | product109 | 0
transaction1485 | 2022-09-18 | 64 | customer454 | product433 | 0
transaction1486 | 2021-04-27 | 67 | customer371 | product495 | 0
transaction1487 | 2023-07-16 | 93 | customer399 | product206 | 0
transaction1488 | 2019-11-11 | 112 | customer478 | product424 | 0
transaction1489 | 2019-07-01 | 104 | customer284 | product46 | 0
transaction1490 | 2023-09-12 | 48 | customer350 | product64 | 0
transaction1491 | 2019-03-14 | 154 | customer22 | product358 | 0
transaction1492 | 2023-09-01 | 168 | customer403 | product318 | 0
transaction1493 | 2021-01-13 | 83 | customer324 | product153 | 0
transaction1494 | 2019-10-24 | 46 | customer401 | product479 | 0
transaction1495 | 2021-04-16 | 189 | customer49 | product261 | 0
transaction1496 | 2022-11-11 | 49 | customer435 | product344 | 0
transaction1497 | 2021-12-12 | 55 | customer237 | product365 | 0
transaction1498 | 2023-05-13 | 137 | customer293 | product99 | 0
transaction1499 | 2021-09-24 | 177 | customer187 | product86 | 0
transaction1500 | 2023-10-17 | 180 | customer172 | product9 | 0
transaction1501 | 2019-08-09 | 48 | customer117 | product111 | 0
transaction1502 | 2020-05-04 | 119 | customer167 | product472 | 0
transaction1503 | 2023-11-23 | 68 | customer102 | product492 | 0
transaction1504 | 2019-12-01 | 96 | customer175 | product230 | 0
transaction1505 | 2022-10-14 | 10 | customer377 | product89 | 0
transaction1506 | 2020-09-30 | 190 | customer39 | product111 | 0
transaction1507 | 2019-10-07 | 145 | customer464 | product317 | 0
transaction1508 | 2022-08-24 | 83 | customer180 | product214 | 0
transaction1509 | 2019-07-06 | 81 | customer445 | product142 | 0
transaction1510 | 2022-08-14 | 135 | customer418 | product33 | 0
transaction1511 | 2019-01-23 | 174 | customer360 | product420 | 0
transaction1512 | 2023-03-16 | 153 | customer339 | product80 | 0
transaction1513 | 2023-03-05 | 13 | customer491 | product322 | 0
transaction1514 | 2019-08-18 | 41 | customer460 | product188 | 0
transaction1515 | 2019-03-31 | 183 | customer93 | product403 | 0
transaction1516 | 2022-10-06 | 23 | customer61 | product475 | 0
transaction1517 | 2021-02-05 | 109 | customer458 | product187 | 0
transaction1518 | 2021-01-05 | 125 | customer254 | product102 | 0
transaction1519 | 2020-08-17 | 116 | customer35 | product424 | 0
transaction1520 | 2021-02-28 | 162 | customer69 | product385 | 0
transaction1521 | 2019-11-09 | 125 | customer65 | product12 | 0
transaction1522 | 2022-09-26 | 126 | customer272 | product212 | 0
transaction1523 | 2020-02-11 | 51 | customer206 | product83 | 0
transaction1524 | 2020-05-27 | 30 | customer309 | product244 | 0
transaction1525 | 2019-12-03 | 42 | customer364 | product265 | 0
transaction1526 | 2019-05-22 | 148 | customer162 | product437 | 0
transaction1527 | 2022-10-11 | 7 | customer212 | product352 | 0
transaction1528 | 2020-08-09 | 37 | customer426 | product476 | 0
transaction1529 | 2019-07-09 | 104 | customer111 | product317 | 0
transaction1530 | 2022-11-01 | 9 | customer358 | product236 | 0
transaction1531 | 2019-06-16 | 90 | customer473 | product290 | 0
transaction1532 | 2020-05-25 | 124 | customer158 | product369 | 0
transaction1533 | 2020-10-19 | 154 | customer202 | product122 | 0
transaction1534 | 2019-01-04 | 120 | customer492 | product209 | 0
transaction1535 | 2019-12-22 | 106 | customer31 | product240 | 0
transaction1536 | 2023-02-13 | 132 | customer481 | product397 | 0
transaction1537 | 2019-06-06 | 48 | customer383 | product30 | 0
transaction1538 | 2022-05-19 | 66 | customer47 | product77 | 0
transaction1539 | 2022-01-12 | 161 | customer260 | product95 | 0
transaction1540 | 2023-06-29 | 116 | customer158 | product162 | 0
transaction1541 | 2019-04-05 | 144 | customer94 | product403 | 0
transaction1542 | 2021-12-28 | 149 | customer337 | product400 | 0
transaction1543 | 2022-02-20 | 134 | customer193 | product257 | 0
transaction1544 | 2022-09-24 | 148 | customer478 | product312 | 0
transaction1545 | 2022-06-03 | 115 | customer36 | product487 | 0
transaction1546 | 2022-01-21 | 141 | customer490 | product421 | 0
transaction1547 | 2020-01-31 | 188 | customer247 | product319 | 0
transaction1548 | 2023-03-23 | 115 | customer236 | product84 | 0
transaction1549 | 2020-07-14 | 165 | customer264 | product261 | 0
transaction1550 | 2021-04-12 | 174 | customer485 | product472 | 0
transaction1551 | 2019-09-20 | 29 | customer177 | product45 | 0
transaction1552 | 2022-12-29 | 143 | customer103 | product289 | 0
transaction1553 | 2021-11-03 | 114 | customer25 | product117 | 0
transaction1554 | 2019-01-06 | 33 | customer256 | product357 | 0
transaction1555 | 2022-04-28 | 191 | customer244 | product325 | 0
transaction1556 | 2019-04-15 | 43 | customer95 | product427 | 0
transaction1557 | 2019-10-08 | 61 | customer349 | product210 | 0
transaction1558 | 2023-11-03 | 110 | customer258 | product219 | 0
transaction1559 | 2019-10-27 | 87 | customer126 | product150 | 0
transaction1560 | 2023-07-14 | 53 | customer202 | product375 | 0
transaction1561 | 2022-04-05 | 23 | customer43 | product445 | 0
transaction1562 | 2019-05-20 | 197 | customer74 | product297 | 0
transaction1563 | 2023-05-27 | 38 | customer487 | product223 | 0
transaction1564 | 2022-05-18 | 98 | customer423 | product499 | 0
transaction1565 | 2023-09-17 | 35 | customer9 | product204 | 0
transaction1566 | 2022-01-22 | 139 | customer300 | product10 | 0
transaction1567 | 2019-10-18 | 186 | customer488 | product402 | 0
transaction1568 | 2020-11-20 | 172 | customer189 | product118 | 0
transaction1569 | 2020-05-03 | 182 | customer378 | product458 | 0
transaction1570 | 2019-10-14 | 125 | customer382 | product406 | 0
transaction1571 | 2020-12-07 | 65 | customer471 | product309 | 0
transaction1572 | 2019-03-14 | 156 | customer448 | product354 | 0
transaction1573 | 2023-03-20 | 134 | customer395 | product276 | 0
transaction1574 | 2023-01-23 | 146 | customer376 | product432 | 0
transaction1575 | 2021-07-18 | 60 | customer97 | product162 | 0
transaction1576 | 2021-09-20 | 84 | customer34 | product454 | 0
transaction1577 | 2023-12-02 | 127 | customer231 | product187 | 0
transaction1578 | 2023-05-27 | 101 | customer339 | product98 | 0
transaction1579 | 2020-08-14 | 138 | customer147 | product391 | 0
transaction1580 | 2021-07-09 | 118 | customer324 | product356 | 0
transaction1581 | 2019-10-22 | 139 | customer1 | product492 | 0
transaction1582 | 2023-08-23 | 18 | customer424 | product218 | 0
transaction1583 | 2020-05-30 | 161 | customer267 | product450 | 0
transaction1584 | 2023-11-21 | 33 | customer69 | product59 | 0
transaction1585 | 2021-07-13 | 186 | customer185 | product64 | 0
transaction1586 | 2023-08-10 | 32 | customer469 | product15 | 0
transaction1587 | 2023-08-19 | 143 | customer276 | product267 | 0
transaction1588 | 2022-07-30 | 6 | customer81 | product316 | 0
transaction1589 | 2023-10-03 | 192 | customer67 | product162 | 0
transaction1590 | 2023-12-06 | 177 | customer144 | product474 | 0
transaction1591 | 2021-11-01 | 9 | customer265 | product69 | 0
transaction1592 | 2022-04-03 | 81 | customer314 | product57 | 0
transaction1593 | 2021-09-20 | 190 | customer228 | product35 | 0
transaction1594 | 2023-05-04 | 108 | customer31 | product356 | 0
transaction1595 | 2021-08-06 | 51 | customer226 | product137 | 0
transaction1596 | 2023-09-12 | 65 | customer325 | product265 | 0
transaction1597 | 2020-05-27 | 74 | customer284 | product436 | 0
transaction1598 | 2020-03-23 | 84 | customer27 | product156 | 0
transaction1599 | 2020-07-02 | 138 | customer183 | product242 | 0
transaction1600 | 2023-04-26 | 135 | customer172 | product307 | 0
transaction1601 | 2023-07-23 | 163 | customer404 | product42 | 0
transaction1602 | 2019-07-20 | 45 | customer72 | product421 | 0
transaction1603 | 2019-09-23 | 197 | customer126 | product231 | 0
transaction1604 | 2020-02-14 | 186 | customer201 | product128 | 0
transaction1605 | 2020-10-20 | 144 | customer28 | product192 | 0
transaction1606 | 2020-05-20 | 34 | customer230 | product476 | 0
transaction1607 | 2020-07-14 | 19 | customer222 | product378 | 0
transaction1608 | 2023-09-25 | 122 | customer26 | product448 | 0
transaction1609 | 2020-03-18 | 75 | customer284 | product459 | 0
transaction1610 | 2019-04-01 | 95 | customer406 | product421 | 0
transaction1611 | 2020-09-08 | 8 | customer443 | product398 | 0
transaction1612 | 2023-06-09 | 185 | customer304 | product378 | 0
transaction1613 | 2023-02-11 | 115 | customer331 | product52 | 0
transaction1614 | 2021-05-01 | 136 | customer209 | product283 | 0
transaction1615 | 2021-02-04 | 193 | customer235 | product71 | 0
transaction1616 | 2022-04-05 | 180 | customer184 | product171 | 0
transaction1617 | 2022-01-09 | 136 | customer321 | product392 | 0
transaction1618 | 2019-07-30 | 185 | customer452 | product409 | 0
transaction1619 | 2021-09-30 | 136 | customer348 | product338 | 0
transaction1620 | 2023-03-19 | 119 | customer119 | product186 | 0
transaction1621 | 2021-07-11 | 10 | customer397 | product416 | 0
transaction1622 | 2020-05-15 | 27 | customer407 | product30 | 0
transaction1623 | 2020-05-30 | 127 | customer305 | product61 | 0
transaction1624 | 2022-02-16 | 140 | customer225 | product210 | 0
transaction1625 | 2022-02-21 | 96 | customer290 | product39 | 0
transaction1626 | 2019-11-17 | 34 | customer458 | product328 | 0
transaction1627 | 2022-08-06 | 153 | customer333 | product104 | 0
transaction1628 | 2023-03-08 | 123 | customer110 | product433 | 0
transaction1629 | 2020-12-11 | 42 | customer132 | product244 | 0
transaction1630 | 2021-07-02 | 190 | customer418 | product285 | 0
transaction1631 | 2019-12-04 | 85 | customer255 | product87 | 0
transaction1632 | 2022-02-21 | 173 | customer30 | product133 | 0
transaction1633 | 2019-06-12 | 27 | customer276 | product480 | 0
transaction1634 | 2019-02-17 | 165 | customer300 | product294 | 0
transaction1635 | 2020-06-22 | 146 | customer141 | product262 | 0
transaction1636 | 2021-10-01 | 92 | customer349 | product423 | 0
transaction1637 | 2019-07-08 | 196 | customer92 | product203 | 0
transaction1638 | 2021-04-07 | 184 | customer456 | product276 | 0
transaction1639 | 2021-11-19 | 79 | customer314 | product167 | 0
transaction1640 | 2019-01-05 | 58 | customer224 | product254 | 0
transaction1641 | 2023-07-24 | 160 | customer461 | product224 | 0
transaction1642 | 2023-09-14 | 82 | customer148 | product143 | 0
transaction1643 | 2023-05-22 | 153 | customer354 | product414 | 0
transaction1644 | 2019-05-08 | 195 | customer133 | product289 | 0
transaction1645 | 2021-02-12 | 124 | customer172 | product112 | 0
transaction1646 | 2021-03-10 | 100 | customer102 | product23 | 0
transaction1647 | 2020-03-26 | 112 | customer326 | product417 | 0
transaction1648 | 2021-02-22 | 116 | customer241 | product165 | 0
transaction1649 | 2022-04-14 | 80 | customer35 | product211 | 0
transaction1650 | 2022-08-07 | 98 | customer142 | product387 | 0
transaction1651 | 2023-06-28 | 149 | customer23 | product403 | 0
transaction1652 | 2023-10-03 | 94 | customer368 | product130 | 0
transaction1653 | 2019-01-01 | 194 | customer168 | product375 | 0
transaction1654 | 2019-04-10 | 61 | customer293 | product312 | 0
transaction1655 | 2021-12-05 | 42 | customer12 | product124 | 0
transaction1656 | 2022-05-09 | 98 | customer25 | product480 | 0
transaction1657 | 2023-03-20 | 152 | customer203 | product411 | 0
transaction1658 | 2020-12-09 | 54 | customer245 | product83 | 0
transaction1659 | 2021-04-22 | 178 | customer120 | product344 | 0
transaction1660 | 2022-10-02 | 74 | customer444 | product19 | 0
transaction1661 | 2019-10-17 | 32 | customer62 | product230 | 0
transaction1662 | 2021-01-31 | 43 | customer161 | product109 | 0
transaction1663 | 2021-02-13 | 147 | customer389 | product194 | 0
transaction1664 | 2020-02-15 | 124 | customer81 | product100 | 0
transaction1665 | 2023-04-12 | 79 | customer192 | product129 | 0
transaction1666 | 2022-10-31 | 181 | customer405 | product467 | 0
transaction1667 | 2023-05-12 | 123 | customer455 | product460 | 0
transaction1668 | 2021-04-18 | 55 | customer430 | product454 | 0
transaction1669 | 2021-11-24 | 70 | customer365 | product395 | 0
transaction1670 | 2019-03-28 | 78 | customer277 | product494 | 0
transaction1671 | 2020-05-12 | 171 | customer147 | product409 | 0
transaction1672 | 2022-09-25 | 153 | customer112 | product163 | 0
transaction1673 | 2020-05-30 | 80 | customer242 | product150 | 0
transaction1674 | 2020-11-30 | 156 | customer444 | product367 | 0
transaction1675 | 2022-09-17 | 72 | customer1 | product155 | 0
transaction1676 | 2022-08-13 | 154 | customer261 | product2 | 0
transaction1677 | 2019-01-08 | 77 | customer220 | product274 | 0
transaction1678 | 2021-10-15 | 128 | customer59 | product102 | 0
transaction1679 | 2019-10-01 | 105 | customer313 | product267 | 0
transaction1680 | 2019-02-25 | 11 | customer294 | product169 | 0
transaction1681 | 2021-10-23 | 188 | customer6 | product186 | 0
transaction1682 | 2021-12-03 | 194 | customer1 | product63 | 0
transaction1683 | 2019-02-26 | 172 | customer346 | product12 | 0
transaction1684 | 2020-05-06 | 36 | customer475 | product413 | 0
transaction1685 | 2022-08-25 | 27 | customer460 | product10 | 0
transaction1686 | 2021-04-21 | 118 | customer253 | product352 | 0
transaction1687 | 2022-06-29 | 6 | customer69 | product496 | 0
transaction1688 | 2021-05-06 | 83 | customer187 | product244 | 0
transaction1689 | 2019-10-29 | 139 | customer155 | product73 | 0
transaction1690 | 2023-05-27 | 113 | customer192 | product153 | 0
transaction1691 | 2021-09-03 | 177 | customer88 | product397 | 0
transaction1692 | 2019-09-16 | 119 | customer279 | product28 | 0
transaction1693 | 2019-12-29 | 150 | customer488 | product246 | 0
transaction1694 | 2021-02-13 | 140 | customer89 | product479 | 0
transaction1695 | 2020-10-16 | 60 | customer343 | product65 | 0
transaction1696 | 2020-02-11 | 161 | customer390 | product282 | 0
transaction1697 | 2023-09-01 | 153 | customer389 | product286 | 0
transaction1698 | 2021-01-01 | 180 | customer274 | product16 | 0
transaction1699 | 2019-01-25 | 47 | customer215 | product8 | 0
transaction1700 | 2023-12-06 | 116 | customer203 | product457 | 0
transaction1701 | 2019-04-15 | 177 | customer60 | product322 | 0
transaction1702 | 2023-08-14 | 113 | customer95 | product413 | 0
transaction1703 | 2021-08-09 | 73 | customer15 | product154 | 0
transaction1704 | 2023-05-28 | 147 | customer87 | product28 | 0
transaction1705 | 2021-05-01 | 34 | customer316 | product310 | 0
transaction1706 | 2019-10-18 | 6 | customer244 | product111 | 0
transaction1707 | 2021-01-03 | 47 | customer337 | product121 | 0
transaction1708 | 2022-12-07 | 128 | customer200 | product190 | 0
transaction1709 | 2020-01-15 | 48 | customer136 | product434 | 0
transaction1710 | 2023-09-02 | 107 | customer167 | product496 | 0
transaction1711 | 2021-07-16 | 118 | customer114 | product366 | 0
transaction1712 | 2021-09-22 | 101 | customer402 | product388 | 0
transaction1713 | 2023-02-28 | 6 | customer302 | product16 | 0
transaction1714 | 2019-04-16 | 78 | customer171 | product33 | 0
transaction1715 | 2020-04-18 | 119 | customer460 | product454 | 0
transaction1716 | 2021-05-20 | 77 | customer174 | product85 | 0
transaction1717 | 2019-01-28 | 30 | customer243 | product348 | 0
transaction1718 | 2022-06-07 | 17 | customer93 | product214 | 0
transaction1719 | 2020-06-11 | 132 | customer14 | product467 | 0
transaction1720 | 2019-05-24 | 22 | customer321 | product218 | 0
transaction1721 | 2020-05-07 | 174 | customer119 | product334 | 0
transaction1722 | 2021-05-08 | 118 | customer136 | product457 | 0
transaction1723 | 2022-01-17 | 101 | customer422 | product344 | 0
transaction1724 | 2019-05-22 | 93 | customer457 | product15 | 0
transaction1725 | 2020-02-28 | 6 | customer301 | product368 | 0
transaction1726 | 2023-02-08 | 23 | customer406 | product257 | 0
transaction1727 | 2023-04-12 | 48 | customer132 | product470 | 0
transaction1728 | 2020-11-11 | 151 | customer493 | product101 | 0
transaction1729 | 2022-07-13 | 147 | customer148 | product3 | 0
transaction1730 | 2022-11-21 | 45 | customer150 | product82 | 0
transaction1731 | 2020-01-29 | 45 | customer12 | product498 | 0
transaction1732 | 2019-12-06 | 68 | customer400 | product489 | 0
transaction1733 | 2021-10-25 | 180 | customer344 | product208 | 0
transaction1734 | 2020-07-20 | 167 | customer410 | product407 | 0
transaction1735 | 2020-09-01 | 126 | customer252 | product296 | 0
transaction1736 | 2021-12-09 | 36 | customer464 | product407 | 0
transaction1737 | 2019-11-19 | 7 | customer272 | product323 | 0
transaction1738 | 2023-08-29 | 88 | customer482 | product327 | 0
transaction1739 | 2023-11-06 | 39 | customer78 | product10 | 0
transaction1740 | 2021-08-15 | 129 | customer169 | product60 | 0
transaction1741 | 2021-09-18 | 191 | customer376 | product297 | 0
transaction1742 | 2019-07-19 | 131 | customer476 | product431 | 0
transaction1743 | 2019-01-26 | 13 | customer411 | product219 | 0
transaction1744 | 2020-08-20 | 168 | customer476 | product431 | 0
transaction1745 | 2019-09-25 | 51 | customer470 | product489 | 0
transaction1746 | 2021-07-21 | 6 | customer16 | product321 | 0
transaction1747 | 2023-01-29 | 123 | customer182 | product440 | 0
transaction1748 | 2022-05-10 | 74 | customer232 | product69 | 0
transaction1749 | 2022-12-10 | 19 | customer280 | product329 | 0
transaction1750 | 2019-12-22 | 12 | customer311 | product176 | 0
transaction1751 | 2021-05-02 | 185 | customer163 | product487 | 0
transaction1752 | 2020-12-22 | 14 | customer15 | product295 | 0
transaction1753 | 2021-10-01 | 17 | customer359 | product134 | 0
transaction1754 | 2019-06-09 | 170 | customer326 | product232 | 0
transaction1755 | 2023-05-25 | 152 | customer442 | product215 | 0
transaction1756 | 2019-02-28 | 152 | customer142 | product207 | 0
transaction1757 | 2019-06-29 | 94 | customer167 | product219 | 0
transaction1758 | 2019-06-15 | 108 | customer268 | product77 | 0
transaction1759 | 2022-10-05 | 17 | customer405 | product212 | 0
transaction1760 | 2020-03-27 | 21 | customer364 | product30 | 0
transaction1761 | 2020-11-22 | 58 | customer119 | product163 | 0
transaction1762 | 2020-05-23 | 158 | customer437 | product155 | 0
transaction1763 | 2022-02-04 | 37 | customer16 | product117 | 0
transaction1764 | 2023-06-29 | 69 | customer8 | product405 | 0
transaction1765 | 2021-04-30 | 138 | customer150 | product211 | 0
transaction1766 | 2022-06-01 | 85 | customer243 | product96 | 0
transaction1767 | 2022-04-18 | 53 | customer446 | product144 | 0
transaction1768 | 2019-08-03 | 190 | customer46 | product299 | 0
transaction1769 | 2021-03-08 | 71 | customer463 | product380 | 0
transaction1770 | 2021-10-09 | 74 | customer443 | product289 | 0
transaction1771 | 2021-09-04 | 27 | customer208 | product35 | 0
transaction1772 | 2021-04-12 | 162 | customer234 | product429 | 0
transaction1773 | 2019-04-21 | 183 | customer3 | product384 | 0
transaction1774 | 2021-09-16 | 167 | customer313 | product135 | 0
